	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Ensemble ID	Gene_symbol	N/A	Protein Name	cytosol	extracellular	membrane	mitochondrion	nucleus	secretory-pathway	Reviewed
2250	2250	2250	0	ENSG00000079102	RUNX1T1	0.0	Q06455	0.0	0.0	0.0	0.0	0.999856	0.0	Reviewed
2251	2251	2251	0	ENSG00000064419	TNPO3	0.0	Q9Y5L0	0.988	0.0	0.0	0.0	0.9919	0.0	Reviewed
2252	2252	2252	0	ENSG00000176198	OR11H4	0.0	Q8NGC9	0.0	0.8	0.9706	0.0	0.0	0.0	Reviewed
2253	2253	2253	0	ENSG00000135365	PHF21A	0.0	Q96BD5	0.0	0.0	0.0	0.0	0.9874	0.0	Reviewed
2254	2254	2254	0	ENSG00000105141	CASP14	0.0	P31944	0.9998992	0.8	0.0	0.96	0.96	0.0	Reviewed
2255	2255	2255	0	ENSG00000100731	PCNX	0.0	Q96RV3	0.0	0.8	0.79	0.0	0.8	0.0	Reviewed
2256	2256	2256	0	ENSG00000055609	MLL3	0.0	Q8NEZ4	0.7	0.0	0.0	0.0	0.99996976	0.0	Reviewed
2257	2257	2257	0	ENSG00000011426	ANLN	0.0	Q9NQW6	0.99928	0.0	0.992	0.0	0.9976	0.0	Reviewed
2258	2258	2258	0	ENSG00000055609	MLL3	0.0	Q8NEZ4	0.7	0.0	0.0	0.0	0.99996976	0.0	Reviewed
2259	2259	2259	0	ENSG00000063601	MTMR1	0.0	Q13613	0.9874	0.8	0.7	0.0	0.7	0.0	Reviewed
2260	2260	2260	0	ENSG00000197134	ZNF257	0.0	Q9Y2Q1	0.0	0.0	0.0	0.0	0.958	0.0	Reviewed
2261	2261	2261	0	ENSG00000185760	KCNQ5	0.0	Q9NR82	0.8	0.8	0.999990928	0.0	0.0	0.0	Reviewed
2262	2262	2262	0	ENSG00000173530	TNFRSF10D	0.0	Q9UBN6	0.8	0.8	0.9874	0.0	0.0	0.0	Reviewed
2263	2263	2263	0	ENSG00000221994	ZNF630	0.0	Q2M218	0.94	0.0	0.0	0.0	0.958	0.0	Reviewed
2264	2264	2264	0	ENSG00000181023	OR56B1	0.0	Q8NGI3	0.0	0.8	0.9811	0.0	0.0	0.0	Reviewed
2265	2265	2265	0	ENSG00000197134	ZNF257	0.0	Q9Y2Q1	0.0	0.0	0.0	0.0	0.958	0.0	Reviewed
2266	2266	2266	0	ENSG00000111846	GCNT2	0.30000000000000004	Q8N0V5	0.0	0.8	0.902	0.0	0.0	0.9998488000000001	Reviewed
2267	2267	2267	0	ENSG00000100731	PCNX	0.0	Q96RV3	0.0	0.8	0.79	0.0	0.8	0.0	Reviewed
2268	2268	2268	0	ENSG00000111790	FGFR1OP2	0.0	Q9NVK5	0.79	0.0	0.0	0.8	0.7	0.7	Reviewed
2269	2269	2269	0	ENSG00000124587	PEX6	0.0	Q13608	0.99998656	0.8	0.8600000000000001	0.0	0.96	0.7	Reviewed
2270	2270	2270	0	ENSG00000256870	SLC5A8	0.0	Q8N695	0.30000000000000004	0.8	0.9907389999999999	0.0	0.0	0.0	Reviewed
2271	2271	2271	0	ENSG00000174231	PRPF8	0.0	Q6P2Q9	0.8600000000000001	0.8	0.30000000000000004	0.0	0.99995296	0.0	Reviewed
2272	2272	2272	0	ENSG00000147655	RSPO2	0.0	Q6UXX9	0.0	0.9874	0.8600000000000001	0.0	0.0	0.7	Reviewed
2273	2273	2273	0	ENSG00000112130	RNF8	0.0	O76064	0.99928	0.0	0.30000000000000004	0.0	0.9998992	0.0	Reviewed
2274	2274	2274	0	ENSG00000176198	OR11H4	0.0	Q8NGC9	0.0	0.8	0.9706	0.0	0.0	0.0	Reviewed
2275	2275	2275	0	ENSG00000082516	GEMIN5	0.8	Q8TEQ6	0.99999616	0.8	0.30000000000000004	0.0	0.999664	0.0	Reviewed
2276	2276	2276	0	ENSG00000091181	IL5RA	0.0	Q01344	0.30000000000000004	0.8600000000000001	0.99118	0.0	0.0	0.7	Reviewed
2277	2277	2277	0	ENSG00000082516	GEMIN5	0.8	Q8TEQ6	0.99999616	0.8	0.30000000000000004	0.0	0.999664	0.0	Reviewed
2278	2278	2278	0	ENSG00000197134	ZNF257	0.0	Q9Y2Q1	0.0	0.0	0.0	0.0	0.958	0.0	Reviewed
2279	2279	2279	0	ENSG00000091181	IL5RA	0.0	Q01344	0.30000000000000004	0.8600000000000001	0.99118	0.0	0.0	0.7	Reviewed
2280	2280	2280	0	ENSG00000196218	RYR1	0.0	P21817	0.9999970364799998	0.8	0.9941200000000001	0.0	0.0	0.999244	Reviewed
2281	2281	2281	0	ENSG00000256870	SLC5A8	0.0	Q8N695	0.30000000000000004	0.8	0.9907389999999999	0.0	0.0	0.0	Reviewed
2282	2282	2282	0	ENSG00000148484	RSU1	0.0	Q15404	0.9941200000000001	0.0	0.94	0.0	0.8	0.0	Reviewed
2283	2283	2283	0	ENSG00000111846	GCNT2	0.30000000000000004	Q8N0V5	0.0	0.8	0.902	0.0	0.0	0.9998488000000001	Reviewed
2284	2284	2284	0	ENSG00000187537	POTEM	0.0	Q6S5H5	0.91	0.0	0.0	0.0	0.7	0.0	Reviewed
2285	2285	2285	0	ENSG00000198682	PAPSS2	0.0	O95340	0.79	0.0	0.0	0.8	0.0	0.0	Reviewed
2286	2286	2286	0	ENSG00000174243	DDX23	0.0	Q9BUQ8	0.9916	0.0	0.0	0.0	0.999995968	0.0	Reviewed
2287	2287	2287	0	ENSG00000101109	STK4	0.0	Q13043	0.999856	0.0	0.0	0.0	0.99999616	0.0	Reviewed
2288	2288	2288	0	ENSG00000185760	KCNQ5	0.0	Q9NR82	0.8	0.8	0.999990928	0.0	0.0	0.0	Reviewed
2289	2289	2289	0	ENSG00000091181	IL5RA	0.0	Q01344	0.30000000000000004	0.8600000000000001	0.99118	0.0	0.0	0.7	Reviewed
2290	2290	2290	0	ENSG00000163808	KIF15	0.0	Q9NS87	0.999092422	0.8	0.30000000000000004	0.0	0.91	0.7	Reviewed
2291	2291	2291	0	ENSG00000048392	RRM2B	0.0	Q7LG56	0.999784	0.0	0.0	0.30000000000000004	0.9976	0.0	Reviewed
2292	2292	2292	0	ENSG00000163884	KLF15	0.0	Q9UIH9	0.0	0.0	0.0	0.0	0.988	0.0	Reviewed
2293	2293	2293	0	ENSG00000142657	PGD	0.0	P52209	0.99608	0.0	0.0	0.0	0.30000000000000004	0.7	Reviewed
2294	2294	2294	0	ENSG00000138669	PRKG2	0.0	Q13237	0.937	0.8	0.30000000000000004	0.0	0.30000000000000004	0.0	Reviewed
2295	2295	2295	0	ENSG00000204956	PCDHGA1	0.0	Q9Y5H4	0.96	0.94	0.9946	0.0	0.8	0.0	Reviewed
2296	2296	2296	0	ENSG00000145715	RASA1	0.0	P20936	0.9962200000000001	0.0	0.937	0.0	0.0	0.0	Reviewed
2297	2297	2297	0	ENSG00000154839	SKA1	0.0	Q96BD8	0.9944	0.0	0.0	0.0	0.94	0.0	Reviewed
2298	2298	2298	0	ENSG00000174243	DDX23	0.0	Q9BUQ8	0.9916	0.0	0.0	0.0	0.999995968	0.0	Reviewed
2299	2299	2299	0	ENSG00000048392	RRM2B	0.0	Q7LG56	0.999784	0.0	0.0	0.30000000000000004	0.9976	0.0	Reviewed
2300	2300	2300	0	ENSG00000158321	AUTS2	0.30000000000000004	Q8WXX7	0.958	0.7	0.7	0.0	0.9962200000000001	0.0	Reviewed
2301	2301	2301	0	ENSG00000185760	KCNQ5	0.0	Q9NR82	0.8	0.8	0.999990928	0.0	0.0	0.0	Reviewed
2302	2302	2302	0	ENSG00000151320	AKAP6	0.0	Q13023	0.999676	0.94	0.9946	0.0	0.972	0.8	Reviewed
2303	2303	2303	0	ENSG00000136628	EPRS	0.8	P07814	0.9999568000000001	0.8	0.79	0.0	0.0	0.0	Reviewed
2304	2304	2304	0	ENSG00000221994	ZNF630	0.0	Q2M218	0.94	0.0	0.0	0.0	0.958	0.0	Reviewed
2305	2305	2305	0	ENSG00000143297	FCRL5	0.0	Q96RD9	0.0	0.94	0.9941200000000001	0.0	0.0	0.7	Reviewed
2306	2306	2306	0	ENSG00000004399	PLXND1	0.0	Q9Y4D7	0.0	0.8	0.9994708000000001	0.0	0.8	0.8	Reviewed
2307	2307	2307	0	ENSG00000181690	PLAG1	0.0	Q6DJT9	0.0	0.0	0.0	0.0	0.99892	0.0	Reviewed
2308	2308	2308	0	ENSG00000154258	ABCA9	0.0	Q8IUA7	0.7	0.8	0.79	0.0	0.0	0.94	Reviewed
2309	2309	2309	0	ENSG00000197134	ZNF257	0.0	Q9Y2Q1	0.0	0.0	0.0	0.0	0.958	0.0	Reviewed
2310	2310	2310	0	ENSG00000150275	PCDH15	0.0	Q96QU1	0.7	0.958	0.99928	0.0	0.0	0.7	Reviewed
2311	2311	2311	0	ENSG00000147655	RSPO2	0.0	Q6UXX9	0.0	0.9874	0.8600000000000001	0.0	0.0	0.7	Reviewed
2312	2312	2312	0	ENSG00000256870	SLC5A8	0.0	Q8N695	0.30000000000000004	0.8	0.9907389999999999	0.0	0.0	0.0	Reviewed
2313	2313	2313	0	ENSG00000137959	IFI44L	0.30000000000000004	Q53G44	0.937	0.0	0.0	0.0	0.8	0.0	Reviewed
2314	2314	2314	0	ENSG00000181023	OR56B1	0.0	Q8NGI3	0.0	0.8	0.9811	0.0	0.0	0.0	Reviewed
2315	2315	2315	0	ENSG00000111790	FGFR1OP2	0.0	Q9NVK5	0.79	0.0	0.0	0.8	0.7	0.7	Reviewed
2316	2316	2316	0	ENSG00000151320	AKAP6	0.0	Q13023	0.999676	0.94	0.9946	0.0	0.972	0.8	Reviewed
2317	2317	2317	0	ENSG00000197134	ZNF257	0.0	Q9Y2Q1	0.0	0.0	0.0	0.0	0.958	0.0	Reviewed
2318	2318	2318	0	ENSG00000065357	DGKA	0.0	P23743	0.9874	0.8	0.51	0.8	0.8	0.0	Reviewed
2319	2319	2319	0	ENSG00000187537	POTEM	0.0	Q6S5H5	0.91	0.0	0.0	0.0	0.7	0.0	Reviewed
2320	2320	2320	0	ENSG00000048392	RRM2B	0.0	Q7LG56	0.999784	0.0	0.0	0.30000000000000004	0.9976	0.0	Reviewed
2321	2321	2321	0	ENSG00000158321	AUTS2	0.30000000000000004	Q8WXX7	0.958	0.7	0.7	0.0	0.9962200000000001	0.0	Reviewed
2322	2322	2322	0	ENSG00000197134	ZNF257	0.0	Q9Y2Q1	0.0	0.0	0.0	0.0	0.958	0.0	Reviewed
2323	2323	2323	0	ENSG00000168615	ADAM9	0.0	Q13443	0.8600000000000001	0.982	0.99962956	0.0	0.0	0.96	Reviewed
2324	2324	2324	0	ENSG00000173530	TNFRSF10D	0.0	Q9UBN6	0.8	0.8	0.9874	0.0	0.0	0.0	Reviewed
2325	2325	2325	0	ENSG00000173530	TNFRSF10D	0.0	Q9UBN6	0.8	0.8	0.9874	0.0	0.0	0.0	Reviewed
2326	2326	2326	0	ENSG00000075240	GRAMD4	0.0	Q6IC98	0.7	0.8	0.79	0.8600000000000001	0.7	0.0	Reviewed
2327	2327	2327	0	ENSG00000173530	TNFRSF10D	0.0	Q9UBN6	0.8	0.8	0.9874	0.0	0.0	0.0	Reviewed
2328	2328	2328	0	ENSG00000163884	KLF15	0.0	Q9UIH9	0.0	0.0	0.0	0.0	0.988	0.0	Reviewed
2329	2329	2329	0	ENSG00000173530	TNFRSF10D	0.0	Q9UBN6	0.8	0.8	0.9874	0.0	0.0	0.0	Reviewed
2330	2330	2330	0	ENSG00000181023	OR56B1	0.0	Q8NGI3	0.0	0.8	0.9811	0.0	0.0	0.0	Reviewed
2331	2331	2331	0	ENSG00000055609	MLL3	0.0	Q8NEZ4	0.7	0.0	0.0	0.0	0.99996976	0.0	Reviewed
2332	2332	2332	0	ENSG00000063601	MTMR1	0.0	Q13613	0.9874	0.8	0.7	0.0	0.7	0.0	Reviewed
2333	2333	2333	0	ENSG00000152034	MCHR2	0.0	Q969V1	0.0	0.8	0.9874	0.0	0.0	0.0	Reviewed
2334	2334	2334	0	ENSG00000178163	ZNF518B	0.0	Q9C0D4	0.0	0.0	0.0	0.0	0.9946	0.0	Reviewed
2335	2335	2335	0	ENSG00000155657	TTN	0.0	Q8WZ42	0.9999936495999999	0.79	0.8	0.0	0.8	0.7	Reviewed
2336	2336	2336	0	ENSG00000154839	SKA1	0.0	Q96BD8	0.9944	0.0	0.0	0.0	0.94	0.0	Reviewed
2337	2337	2337	0	ENSG00000204956	PCDHGA1	0.0	Q9Y5H4	0.96	0.94	0.9946	0.0	0.8	0.0	Reviewed
2338	2338	2338	0	ENSG00000197134	ZNF257	0.0	Q9Y2Q1	0.0	0.0	0.0	0.0	0.958	0.0	Reviewed
2339	2339	2339	0	ENSG00000187537	POTEM	0.0	Q6S5H5	0.91	0.0	0.0	0.0	0.7	0.0	Reviewed
2340	2340	2340	0	ENSG00000101109	STK4	0.0	Q13043	0.999856	0.0	0.0	0.0	0.99999616	0.0	Reviewed
2341	2341	2341	0	ENSG00000167632	TRAPPC9	0.0	Q96Q05	0.958	0.0	0.0	0.0	0.8	0.9941200000000001	Reviewed
2342	2342	2342	0	ENSG00000152034	MCHR2	0.0	Q969V1	0.0	0.8	0.9874	0.0	0.0	0.0	Reviewed
2343	2343	2343	0	ENSG00000181023	OR56B1	0.0	Q8NGI3	0.0	0.8	0.9811	0.0	0.0	0.0	Reviewed
2344	2344	2344	0	ENSG00000221994	ZNF630	0.0	Q2M218	0.94	0.0	0.0	0.0	0.958	0.0	Reviewed
2345	2345	2345	0	ENSG00000135365	PHF21A	0.0	Q96BD5	0.0	0.0	0.0	0.0	0.9874	0.0	Reviewed
2346	2346	2346	0	ENSG00000065357	DGKA	0.0	P23743	0.9874	0.8	0.51	0.8	0.8	0.0	Reviewed
2347	2347	2347	0	ENSG00000185024	BRF1	0.0	Q92994	0.7	0.0	0.0	0.7	0.99989416	0.0	Reviewed
2348	2348	2348	0	ENSG00000163884	KLF15	0.0	Q9UIH9	0.0	0.0	0.0	0.0	0.988	0.0	Reviewed
2349	2349	2349	0	ENSG00000185760	KCNQ5	0.0	Q9NR82	0.8	0.8	0.999990928	0.0	0.0	0.0	Reviewed
2350	2350	2350	0	ENSG00000079150	FKBP7	0.0	Q9Y680	0.7	0.0	0.0	0.0	0.0	0.9874	Reviewed
2351	2351	2351	0	ENSG00000142657	PGD	0.0	P52209	0.99608	0.0	0.0	0.0	0.30000000000000004	0.7	Reviewed
2352	2352	2352	0	ENSG00000150275	PCDH15	0.0	Q96QU1	0.7	0.958	0.99928	0.0	0.0	0.7	Reviewed
2353	2353	2353	0	ENSG00000082213	C5orf22	0.0	Q49AR2	0.7	0.0	0.0	0.0	0.94	0.0	Reviewed
2354	2354	2354	0	ENSG00000091181	IL5RA	0.0	Q01344	0.30000000000000004	0.8600000000000001	0.99118	0.0	0.0	0.7	Reviewed
2355	2355	2355	0	ENSG00000181023	OR56B1	0.0	Q8NGI3	0.0	0.8	0.9811	0.0	0.0	0.0	Reviewed
2356	2356	2356	0	ENSG00000170703	TTLL6	0.0	Q8N841	0.99608	0.0	0.0	0.0	0.91	0.0	Reviewed
2357	2357	2357	0	ENSG00000154258	ABCA9	0.0	Q8IUA7	0.7	0.8	0.79	0.0	0.0	0.94	Reviewed
2358	2358	2358	0	ENSG00000174231	PRPF8	0.0	Q6P2Q9	0.8600000000000001	0.8	0.30000000000000004	0.0	0.99995296	0.0	Reviewed
2359	2359	2359	0	ENSG00000175198	PCCA	0.0	P05165	0.937	0.0	0.0	0.79	0.0	0.0	Reviewed
2360	2360	2360	0	ENSG00000221994	ZNF630	0.0	Q2M218	0.94	0.0	0.0	0.0	0.958	0.0	Reviewed
2361	2361	2361	0	ENSG00000091181	IL5RA	0.0	Q01344	0.30000000000000004	0.8600000000000001	0.99118	0.0	0.0	0.7	Reviewed
2362	2362	2362	0	ENSG00000064419	TNPO3	0.0	Q9Y5L0	0.988	0.0	0.0	0.0	0.9919	0.0	Reviewed
2363	2363	2363	0	ENSG00000006757	PNPLA4	0.0	P41247	0.937	0.8	0.91	0.8	0.0	0.0	Reviewed
2364	2364	2364	0	ENSG00000165409	TSHR	0.0	P16473	0.30000000000000004	0.8	0.99996976	0.0	0.0	0.7	Reviewed
2365	2365	2365	0	ENSG00000119326	CTNNAL1	0.0	Q9UBT7	0.9962200000000001	0.8	0.8600000000000001	0.0	0.0	0.0	Reviewed
2366	2366	2366	0	ENSG00000082213	C5orf22	0.0	Q49AR2	0.7	0.0	0.0	0.0	0.94	0.0	Reviewed
2367	2367	2367	0	ENSG00000082213	C5orf22	0.0	Q49AR2	0.7	0.0	0.0	0.0	0.94	0.0	Reviewed
2368	2368	2368	0	ENSG00000154258	ABCA9	0.0	Q8IUA7	0.7	0.8	0.79	0.0	0.0	0.94	Reviewed
2369	2369	2369	0	ENSG00000198682	PAPSS2	0.0	O95340	0.79	0.0	0.0	0.8	0.0	0.0	Reviewed
2370	2370	2370	0	ENSG00000185760	KCNQ5	0.0	Q9NR82	0.8	0.8	0.999990928	0.0	0.0	0.0	Reviewed
2371	2371	2371	0	ENSG00000174231	PRPF8	0.0	Q6P2Q9	0.8600000000000001	0.8	0.30000000000000004	0.0	0.99995296	0.0	Reviewed
2372	2372	2372	0	ENSG00000091181	IL5RA	0.0	Q01344	0.30000000000000004	0.8600000000000001	0.99118	0.0	0.0	0.7	Reviewed
2373	2373	2373	0	ENSG00000256870	SLC5A8	0.0	Q8N695	0.30000000000000004	0.8	0.9907389999999999	0.0	0.0	0.0	Reviewed
2374	2374	2374	0	ENSG00000256870	SLC5A8	0.0	Q8N695	0.30000000000000004	0.8	0.9907389999999999	0.0	0.0	0.0	Reviewed
2375	2375	2375	0	ENSG00000063601	MTMR1	0.0	Q13613	0.9874	0.8	0.7	0.0	0.7	0.0	Reviewed
2376	2376	2376	0	ENSG00000004399	PLXND1	0.0	Q9Y4D7	0.0	0.8	0.9994708000000001	0.0	0.8	0.8	Reviewed
2377	2377	2377	0	ENSG00000101109	STK4	0.0	Q13043	0.999856	0.0	0.0	0.0	0.99999616	0.0	Reviewed
2378	2378	2378	0	ENSG00000112130	RNF8	0.0	O76064	0.99928	0.0	0.30000000000000004	0.0	0.9998992	0.0	Reviewed
2379	2379	2379	0	ENSG00000136628	EPRS	0.8	P07814	0.9999568000000001	0.8	0.79	0.0	0.0	0.0	Reviewed
2380	2380	2380	0	ENSG00000182674	KCNB2	0.0	Q92953	0.79	0.8	0.9999988336	0.0	0.8	0.0	Reviewed
2381	2381	2381	0	ENSG00000011426	ANLN	0.0	Q9NQW6	0.99928	0.0	0.992	0.0	0.9976	0.0	Reviewed
2382	2382	2382	0	ENSG00000204956	PCDHGA1	0.0	Q9Y5H4	0.96	0.94	0.9946	0.0	0.8	0.0	Reviewed
2383	2383	2383	0	ENSG00000188716	DUPD1	0.0	Q68J44	0.937	0.0	0.0	0.0	0.8	0.0	Reviewed
2384	2384	2384	0	ENSG00000079999	KEAP1	0.0	Q14145	0.9999991936	0.0	0.8	0.0	0.988	0.30000000000000004	Reviewed
2385	2385	2385	0	ENSG00000155657	TTN	0.0	Q8WZ42	0.9999936495999999	0.79	0.8	0.0	0.8	0.7	Reviewed
2386	2386	2386	0	ENSG00000063601	MTMR1	0.0	Q13613	0.9874	0.8	0.7	0.0	0.7	0.0	Reviewed
2387	2387	2387	0	ENSG00000182518	FAM104B	0.0	Q5XKR9	0.7	0.0	0.0	0.0	0.0	0.0	Reviewed
2388	2388	2388	0	ENSG00000205846	CLEC6A	0.0	Q6EIG7	0.0	0.8	0.9804	0.0	0.0	0.0	Reviewed
2389	2389	2389	0	ENSG00000180340	FZD2	0.0	Q14332	0.8	0.8	0.9998992	0.0	0.96	0.30000000000000004	Reviewed
2390	2390	2390	0	ENSG00000138075	ABCG5	0.0	Q9H222	0.0	0.8	0.9998488000000001	0.0	0.8	0.0	Reviewed
2391	2391	2391	0	ENSG00000185010	F8	0.0	P00451	0.0	0.9706	0.8600000000000001	0.0	0.0	0.949579	Reviewed
2392	2392	2392	0	ENSG00000180251	SLC9A4	0.0	Q6AI14	0.0	0.8	0.9981478000000001	0.0	0.8	0.7	Reviewed
2393	2393	2393	0	ENSG00000169598	DFFB	0.0	O76075	0.992	0.0	0.0	0.0	0.9999973120000001	0.7	Reviewed
2394	2394	2394	0	ENSG00000075826	SEC31B	0.0	Q9NQW1	0.988	0.8	0.8	0.0	0.988	0.853	Reviewed
2395	2395	2395	0	ENSG00000176294	OR4M1	0.0	Q8NGD1	0.0	0.8	0.9874	0.0	0.0	0.0	Reviewed
2396	2396	2396	0	ENSG00000114270	COL7A1	0.0	Q02388	0.0	0.9855940000000001	0.8	0.0	0.0	0.9279700000000001	Reviewed
2397	2397	2397	0	ENSG00000092931	MFSD11	0.30000000000000004	O43934	0.0	0.8	0.79	0.0	0.8	0.0	Reviewed
2398	2398	2398	0	ENSG00000180251	SLC9A4	0.0	Q6AI14	0.0	0.8	0.9981478000000001	0.0	0.8	0.7	Reviewed
2399	2399	2399	0	ENSG00000101337	TM9SF4	0.0	Q92544	0.0	0.8	0.94	0.8	0.0	0.96	Reviewed
2400	2400	2400	0	ENSG00000069702	TGFBR3	0.0	Q03167	0.657	0.9988239999999999	0.9999712	0.0	0.0	0.8	Reviewed
2401	2401	2401	0	ENSG00000108878	CACNG1	0.0	Q06432	0.0	0.8	0.9997732	0.0	0.0	0.7	Reviewed
2402	2402	2402	0	ENSG00000138075	ABCG5	0.0	Q9H222	0.0	0.8	0.9998488000000001	0.0	0.8	0.0	Reviewed
2403	2403	2403	0	ENSG00000197446	CYP2F1	0.0	P24903	0.8600000000000001	0.8	0.0	0.0	0.0	0.937	Reviewed
2404	2404	2404	0	ENSG00000151914	DST	0.0	Q03001	0.9999993776608	0.972	0.9903959999999999	0.0	0.972	0.8600000000000001	Reviewed
2405	2405	2405	0	ENSG00000168826	ZBTB49	0.0	Q6ZSB9	0.9996799999999999	0.0	0.0	0.0	0.999784	0.0	Reviewed
2406	2406	2406	0	ENSG00000180884	ZNF792	0.0	Q3KQV3	0.7	0.0	0.0	0.0	0.9916	0.0	Reviewed
2407	2407	2407	0	ENSG00000129003	VPS13C	0.0	Q709C8	0.9996472	0.8	0.0	0.8	0.7	0.0	Reviewed
2408	2408	2408	0	ENSG00000090971	NAT14	0.0	Q8WUY8	0.0	0.8	0.79	0.8	0.8600000000000001	0.0	Reviewed
2409	2409	2409	0	ENSG00000155592	ZKSCAN2	0.30000000000000004	Q63HK3	0.0	0.0	0.0	0.0	0.999676	0.8	Reviewed
2410	2410	2410	0	ENSG00000180988	OR52N2	0.0	Q8NGI0	0.0	0.8	0.9874	0.0	0.0	0.0	Reviewed
2411	2411	2411	0	ENSG00000159140	SON	0.0	P18583	0.0	0.0	0.0	0.0	0.99892	0.0	Reviewed
2412	2412	2412	0	ENSG00000140400	MAN2C1	0.0	Q9NTJ4	0.937	0.0	0.0	0.0	0.96	0.0	Reviewed
2413	2413	2413	0	ENSG00000069702	TGFBR3	0.0	Q03167	0.657	0.9988239999999999	0.9999712	0.0	0.0	0.8	Reviewed
2414	2414	2414	0	ENSG00000183098	GPC6	0.0	Q9Y625	0.8600000000000001	0.9916	0.99608	0.0	0.30000000000000004	0.8600000000000001	Reviewed
2415	2415	2415	0	ENSG00000112499	SLC22A2	0.0	O15244	0.30000000000000004	0.8	0.9981478000000001	0.0	0.0	0.0	Reviewed
2416	2416	2416	0	ENSG00000104093	DMXL2	0.0	Q8TDJ6	0.91	0.8600000000000001	0.8600000000000001	0.0	0.7	0.8600000000000001	Reviewed
2417	2417	2417	0	ENSG00000130818	ZNF426	0.0	Q9BUY5	0.0	0.0	0.0	0.0	0.9916	0.0	Reviewed
2418	2418	2418	0	ENSG00000159140	SON	0.0	P18583	0.0	0.0	0.0	0.0	0.99892	0.0	Reviewed
2419	2419	2419	0	ENSG00000086205	FOLH1	0.0	Q04609	0.902	0.8	0.9996472	0.0	0.0	0.0	Reviewed
2420	2420	2420	0	ENSG00000092931	MFSD11	0.30000000000000004	O43934	0.0	0.8	0.79	0.0	0.8	0.0	Reviewed
2421	2421	2421	0	ENSG00000170743	SYT9	0.0	Q86SS6	0.94	0.8	0.958	0.0	0.0	0.7599	Reviewed
2422	2422	2422	0	ENSG00000149970	CNKSR2	0.0	Q8WXI2	0.9794200000000001	0.8	0.972	0.0	0.0	0.8	Reviewed
2423	2423	2423	0	ENSG00000153214	TMEM87B	0.0	Q96K49	0.8600000000000001	0.8	0.937	0.0	0.0	0.8600000000000001	Reviewed
2424	2424	2424	0	ENSG00000180884	ZNF792	0.0	Q3KQV3	0.7	0.0	0.0	0.0	0.9916	0.0	Reviewed
2425	2425	2425	0	ENSG00000088812	ATRN	0.0	O75882	0.902	0.988	0.9941200000000001	0.0	0.0	0.8	Reviewed
2426	2426	2426	0	ENSG00000082293	COL19A1	0.0	Q14993	0.0	0.9794200000000001	0.8	0.0	0.0	0.79	Reviewed
2427	2427	2427	0	ENSG00000145990	GFOD1	0.0	Q9NXC2	0.982	0.30000000000000004	0.96	0.7	0.8	0.7	Reviewed
2428	2428	2428	0	ENSG00000074047	GLI2	0.0	P10070	0.51	0.8	0.8971	0.0	0.99992944	0.0	Reviewed
2429	2429	2429	0	ENSG00000169992	NLGN2	0.0	Q8NFZ4	0.0	0.8	0.99991831798	0.8	0.0	0.0	Reviewed
2430	2430	2430	0	ENSG00000228083	IFNA14	0.0	P01570	0.0	0.9811	0.8	0.0	0.0	0.8	Reviewed
2431	2431	2431	0	ENSG00000166800	LDHAL6A	0.0	Q6ZMR3	0.9559	0.0	0.0	0.0	0.0	0.0	Reviewed
2432	2432	2432	0	ENSG00000197446	CYP2F1	0.0	P24903	0.8600000000000001	0.8	0.0	0.0	0.0	0.937	Reviewed
2433	2433	2433	0	ENSG00000187955	COL14A1	0.0	Q05707	0.96	0.9899158000000001	0.8	0.0	0.8	0.79	Reviewed
2434	2434	2434	0	ENSG00000183117	CSMD1	0.0	Q96PZ7	0.8	0.94	0.79	0.0	0.0	0.0	Reviewed
2435	2435	2435	0	ENSG00000053747	LAMA3	0.0	Q16787	0.30000000000000004	0.993826	0.96	0.0	0.0	0.988	Reviewed
2436	2436	2436	0	ENSG00000033327	GAB2	0.0	Q9UQC2	0.958	0.8	0.96	0.0	0.7	0.0	Reviewed
2437	2437	2437	0	ENSG00000127580	WDR24	0.0	Q96S15	0.988	0.8	0.0	0.0	0.91	0.0	Reviewed
2438	2438	2438	0	ENSG00000172943	PHF8	0.0	Q9UPP1	0.0	0.0	0.0	0.0	0.9999939520000001	0.0	Reviewed
2439	2439	2439	0	ENSG00000197779	ZNF182	0.0	P51508	0.0	0.0	0.0	0.0	0.9916	0.0	Reviewed
2440	2440	2440	0	ENSG00000143486	LGTN	0.0	P41214	0.999856	0.0	0.0	0.0	0.96	0.0	Reviewed
2441	2441	2441	0	ENSG00000169919	GUSB	0.0	P08236	0.9994708000000001	0.972	0.8600000000000001	0.0	0.0	0.79	Reviewed
2442	2442	2442	0	ENSG00000148985	PGAP2	0.0	Q9UHJ9	0.8	0.8	0.937	0.0	0.0	0.91	Reviewed
2443	2443	2443	0	ENSG00000258366	RTEL1	0.0	Q9NZ71	0.7	0.0	0.0	0.0	0.99993196	0.0	Reviewed
2444	2444	2444	0	ENSG00000101337	TM9SF4	0.0	Q92544	0.0	0.8	0.94	0.8	0.0	0.96	Reviewed
2445	2445	2445	0	ENSG00000105656	ELL	0.0	P55199	0.0	0.0	0.0	0.0	0.99998656	0.0	Reviewed
2446	2446	2446	0	ENSG00000164627	KIF6	0.0	Q6ZMV9	0.9973540000000001	0.0	0.0	0.0	0.937	0.0	Reviewed
